run_id,experiment_name,model,dataset,task,metric_name,seed,best_epoch,val_metric,test_metric,train_time_seconds,num_parameters,device,git_commit,config_hash,architecture_config_hash,status
2026-05-22_15-33-33__gatv2__pubmed__seed-0__91bee80a,research_2026_05_22_gatv2_fast,gatv2,pubmed,node_classification,accuracy,0,4,0.5560000538825989,0.5760000348091125,0.4885350670083426,162691,cuda,46f3954891a4714fd29028c43b70d24bddd37580,91bee80a,0a919a06,completed
2026-05-22_15-33-34__gatv2__pubmed__seed-0__47ba86e6,research_2026_05_22_gatv2_fast,gatv2,pubmed,node_classification,accuracy,0,2,0.5400000214576721,0.5180000066757202,0.7431768220267259,390915,cuda,46f3954891a4714fd29028c43b70d24bddd37580,47ba86e6,f1d0fb03,completed
2026-05-22_15-33-35__gatv2__pubmed__seed-0__6af1589b,research_2026_05_22_gatv2_fast,gatv2,pubmed,node_classification,accuracy,0,49,0.7460000514984131,0.7480000257492065,2.930870554991998,390915,cuda,46f3954891a4714fd29028c43b70d24bddd37580,6af1589b,8cee1a1e,completed
2026-05-22_15-33-38__gatv2__pubmed__seed-0__d57cd11a,research_2026_05_22_gatv2_fast,gatv2,pubmed,node_classification,accuracy,0,17,0.7440000176429749,0.7390000224113464,1.541062688047532,390915,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d57cd11a,df5c6b08,completed
2026-05-22_15-33-40__gatv2__pubmed__seed-0__3acd52e5,research_2026_05_22_gatv2_fast,gatv2,pubmed,node_classification,accuracy,0,4,0.7500000596046448,0.7300000190734863,0.8792575710103847,390915,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3acd52e5,358364ca,completed
2026-05-22_15-34-53__gatv2__cora__seed-0__a997ff85,research_2026_05_22_gatv2_cora_confirm,gatv2,cora,node_classification,accuracy,0,59,0.7660000324249268,0.7590000629425049,5.347621263004839,869639,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a997ff85,1d1b5f87,completed
2026-05-22_15-34-59__gatv2__cora__seed-1__4c8d1e01,research_2026_05_22_gatv2_cora_confirm,gatv2,cora,node_classification,accuracy,1,71,0.7400000095367432,0.7400000095367432,5.275498486007564,869639,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4c8d1e01,1d1b5f87,completed
2026-05-22_15-35-05__gatv2__cora__seed-2__e0d831f1,research_2026_05_22_gatv2_cora_confirm,gatv2,cora,node_classification,accuracy,2,61,0.7600000500679016,0.7450000643730164,2.745736206008587,869639,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e0d831f1,1d1b5f87,completed
2026-05-22_15-35-23__gatv2__pubmed__seed-0__97e00915,research_2026_05_22_gatv2_pubmed_confirm,gatv2,pubmed,node_classification,accuracy,0,7,0.7540000081062317,0.7390000224113464,1.9097226349986158,73155,cuda,46f3954891a4714fd29028c43b70d24bddd37580,97e00915,30361802,completed
2026-05-22_15-35-26__gatv2__pubmed__seed-1__eb282d65,research_2026_05_22_gatv2_pubmed_confirm,gatv2,pubmed,node_classification,accuracy,1,56,0.7700000405311584,0.7640000581741333,2.0057737799943425,73155,cuda,46f3954891a4714fd29028c43b70d24bddd37580,eb282d65,30361802,completed
2026-05-22_15-35-28__gatv2__pubmed__seed-2__089ff4e7,research_2026_05_22_gatv2_pubmed_confirm,gatv2,pubmed,node_classification,accuracy,2,55,0.7400000095367432,0.7280000448226929,1.8827814540127292,73155,cuda,46f3954891a4714fd29028c43b70d24bddd37580,089ff4e7,30361802,completed
2026-05-22_15-37-30__appnp_net__ogbn-arxiv__seed-0__5ae3be22,manual,appnp_net,ogbn-arxiv,node_classification,accuracy,0,42,0.5810262089331857,0.5123346295496163,14.73332074098289,21928,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5ae3be22,52e0c94f,completed
2026-05-22_16-28-51__frustration_gnn__toy-node__seed-0__d7640400,manual,frustration_gnn,toy-node,node_classification,accuracy,0,2,0.800000011920929,0.5,1.0723708189907484,100614,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d7640400,2f590023,completed
2026-05-22_16-29-09__frustration_gnn__cora__seed-0__97d52141,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,10,0.28600001335144043,0.2510000169277191,1.3615172510035336,158793,cuda,46f3954891a4714fd29028c43b70d24bddd37580,97d52141,ad4acdd3,completed
2026-05-22_16-29-10__frustration_gnn__cora__seed-0__d1b5771e,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,6,0.30000001192092896,0.28700000047683716,0.535341985989362,158793,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d1b5771e,9c65ce2c,completed
2026-05-22_16-29-11__frustration_gnn__cora__seed-0__7cbb1efc,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,22,0.3660000264644623,0.3720000088214874,0.8314466919982806,158793,cuda,46f3954891a4714fd29028c43b70d24bddd37580,7cbb1efc,9c410c04,completed
2026-05-22_16-29-12__frustration_gnn__cora__seed-0__91599aa8,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,49,0.5139999985694885,0.5020000338554382,1.5486814890173264,158793,cuda,46f3954891a4714fd29028c43b70d24bddd37580,91599aa8,2fb6cb1e,completed
2026-05-22_16-29-14__frustration_gnn__cora__seed-0__bd20cff0,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,6,0.3500000238418579,0.3460000157356262,0.8307233829982579,192074,cuda,46f3954891a4714fd29028c43b70d24bddd37580,bd20cff0,76176ca7,completed
2026-05-22_16-29-14__frustration_gnn__cora__seed-0__e18f6de1,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,5,0.23600001633167267,0.24000000953674316,0.6213335300562903,192074,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e18f6de1,9ab56664,completed
2026-05-22_16-29-15__frustration_gnn__cora__seed-0__938af515,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,3,0.3500000238418579,0.3620000183582306,0.49302537098992616,192074,cuda,46f3954891a4714fd29028c43b70d24bddd37580,938af515,6d843810,completed
2026-05-22_16-29-16__frustration_gnn__cora__seed-0__6e550044,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,46,0.5020000338554382,0.5460000038146973,1.8268496749806218,192074,cuda,46f3954891a4714fd29028c43b70d24bddd37580,6e550044,38da2e68,completed
2026-05-22_16-29-18__frustration_gnn__cora__seed-0__a5d8ddf0,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,4,0.29200002551078796,0.2880000174045563,0.876151523028966,258636,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a5d8ddf0,2d747aee,completed
2026-05-22_16-29-19__frustration_gnn__cora__seed-0__6b480a50,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,3,0.24000000953674316,0.23000000417232513,0.8002554379636422,258636,cuda,46f3954891a4714fd29028c43b70d24bddd37580,6b480a50,e3157b8e,completed
2026-05-22_16-29-20__frustration_gnn__cora__seed-0__290b336a,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,49,0.5220000147819519,0.5480000376701355,2.416233104944695,258636,cuda,46f3954891a4714fd29028c43b70d24bddd37580,290b336a,596a3a64,completed
2026-05-22_16-29-22__frustration_gnn__cora__seed-0__e80ae4b4,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,18,0.27000001072883606,0.2510000169277191,1.4284483779920265,258636,cuda,46f3954891a4714fd29028c43b70d24bddd37580,e80ae4b4,4794f630,completed
2026-05-22_16-29-24__frustration_gnn__cora__seed-0__c47ba2c4,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,40,0.6840000152587891,0.6700000166893005,1.4701324730413035,448649,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c47ba2c4,683d5f47,completed
2026-05-22_16-29-25__frustration_gnn__cora__seed-0__c187dc50,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,3,0.3400000035762787,0.359000027179718,0.4619956380338408,448649,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c187dc50,60381d41,completed
2026-05-22_16-29-26__frustration_gnn__cora__seed-0__f582623c,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,13,0.38600000739097595,0.3880000114440918,0.6753471330157481,448649,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f582623c,8a9bc318,completed
2026-05-22_16-29-27__frustration_gnn__cora__seed-0__4ba3a84f,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,4,0.30800002813339233,0.2939999997615814,0.40349963097833097,448649,cuda,46f3954891a4714fd29028c43b70d24bddd37580,4ba3a84f,c35c2807,completed
2026-05-22_16-29-27__frustration_gnn__cora__seed-0__abf63faf,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,2,0.25600001215934753,0.2290000170469284,0.5083411199739203,580746,cuda,46f3954891a4714fd29028c43b70d24bddd37580,abf63faf,3d8bc903,completed
2026-05-22_16-29-28__frustration_gnn__cora__seed-0__c139c902,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,17,0.27800002694129944,0.28600001335144043,0.915424037957564,580746,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c139c902,a45d1042,completed
2026-05-22_16-29-29__frustration_gnn__cora__seed-0__c87b6189,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,6,0.3800000250339508,0.34200000762939453,0.7322025569737889,580746,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c87b6189,14b8b72c,completed
2026-05-22_16-29-30__frustration_gnn__cora__seed-0__fb0e486a,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,14,0.328000009059906,0.3240000009536743,1.0688552689971402,580746,cuda,46f3954891a4714fd29028c43b70d24bddd37580,fb0e486a,18122d81,completed
2026-05-22_16-29-31__frustration_gnn__cora__seed-0__d81fcd6c,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,3,0.29200002551078796,0.28200000524520874,0.9054050719714724,844940,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d81fcd6c,68fb1c97,completed
2026-05-22_16-29-32__frustration_gnn__cora__seed-0__1b22e4ff,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,5,0.3320000171661377,0.29100000858306885,1.0679836519993842,844940,cuda,46f3954891a4714fd29028c43b70d24bddd37580,1b22e4ff,582dc7bd,completed
2026-05-22_16-29-33__frustration_gnn__cora__seed-0__b611227b,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,9,0.3460000157356262,0.3020000159740448,1.2373347699758597,844940,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b611227b,6e80a2ef,completed
2026-05-22_16-29-35__frustration_gnn__cora__seed-0__77cb662f,research_2026_05_22_frustration_fast,frustration_gnn,cora,node_classification,accuracy,0,2,0.2939999997615814,0.2990000247955322,0.7897478300146759,844940,cuda,46f3954891a4714fd29028c43b70d24bddd37580,77cb662f,f9f73831,completed
2026-05-22_16-29-36__frustration_gnn__pubmed__seed-0__67d7f6a5,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,12,0.5940000414848328,0.6060000061988831,0.7358521380228922,98821,cuda,46f3954891a4714fd29028c43b70d24bddd37580,67d7f6a5,63f5558c,completed
2026-05-22_16-29-37__frustration_gnn__pubmed__seed-0__b798656d,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,50,0.6820000410079956,0.690000057220459,1.5250899060047232,98821,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b798656d,0e6d3ba5,completed
2026-05-22_16-29-38__frustration_gnn__pubmed__seed-0__252d0764,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,18,0.5900000333786011,0.5879999995231628,0.815925728995353,98821,cuda,46f3954891a4714fd29028c43b70d24bddd37580,252d0764,9dfbf937,completed
2026-05-22_16-29-39__frustration_gnn__pubmed__seed-0__94581bde,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,15,0.4740000367164612,0.4790000319480896,0.6788654179545119,98821,cuda,46f3954891a4714fd29028c43b70d24bddd37580,94581bde,e73cba3f,completed
2026-05-22_16-29-40__frustration_gnn__pubmed__seed-0__06576829,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,2,0.41600000858306885,0.40700000524520874,0.5660060659865849,132102,cuda,46f3954891a4714fd29028c43b70d24bddd37580,06576829,7d0fa466,completed
2026-05-22_16-29-41__frustration_gnn__pubmed__seed-0__5305f1a7,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,41,0.6100000143051147,0.6130000352859497,1.7534084409708157,132102,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5305f1a7,91aa12d9,completed
2026-05-22_16-29-43__frustration_gnn__pubmed__seed-0__f35c42ad,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,19,0.5980000495910645,0.6070000529289246,1.2357764929765835,132102,cuda,46f3954891a4714fd29028c43b70d24bddd37580,f35c42ad,278c46fb,completed
2026-05-22_16-29-44__frustration_gnn__pubmed__seed-0__ebafd148,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,49,0.6860000491142273,0.6850000619888306,2.0504982949933037,132102,cuda,46f3954891a4714fd29028c43b70d24bddd37580,ebafd148,c2473413,completed
2026-05-22_16-29-47__frustration_gnn__pubmed__seed-0__5a1d1be1,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,11,0.4520000219345093,0.44200003147125244,1.2555464240140282,198664,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5a1d1be1,272e3505,completed
2026-05-22_16-29-48__frustration_gnn__pubmed__seed-0__0402f2be,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,4,0.4300000071525574,0.398000031709671,0.9581976869958453,198664,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0402f2be,68e706b6,completed
2026-05-22_16-29-49__frustration_gnn__pubmed__seed-0__b2bd06c5,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,1,0.41600000858306885,0.40700000524520874,0.7674529470386915,198664,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b2bd06c5,853c49d6,completed
2026-05-22_16-29-50__frustration_gnn__pubmed__seed-0__5bd42a93,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,24,0.6340000033378601,0.5940000414848328,2.084778764983639,198664,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5bd42a93,8ee58198,completed
2026-05-22_16-29-53__frustration_gnn__pubmed__seed-0__c1ec8ea4,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,50,0.7460000514984131,0.7380000352859497,2.3131104229833,328709,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c1ec8ea4,08bd4546,completed
2026-05-22_16-29-55__frustration_gnn__pubmed__seed-0__a9a958a7,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,50,0.6720000505447388,0.6660000085830688,2.2049736339831725,328709,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a9a958a7,04555b76,completed
2026-05-22_16-29-58__frustration_gnn__pubmed__seed-0__c6bd855b,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,38,0.7440000176429749,0.7310000061988831,2.265528010961134,328709,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c6bd855b,fc326d4d,completed
2026-05-22_16-30-00__frustration_gnn__pubmed__seed-0__0279fc31,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,9,0.5820000171661377,0.5540000200271606,0.9955254620290361,328709,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0279fc31,1c5e0396,completed
2026-05-22_16-30-01__frustration_gnn__pubmed__seed-0__3cfe5021,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,48,0.7120000123977661,0.7050000429153442,3.2833714600419626,460806,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3cfe5021,e805c938,completed
2026-05-22_16-30-05__frustration_gnn__pubmed__seed-0__85175093,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,41,0.7140000462532043,0.6980000138282776,2.962578774022404,460806,cuda,46f3954891a4714fd29028c43b70d24bddd37580,85175093,6e203513,completed
2026-05-22_16-30-08__frustration_gnn__pubmed__seed-0__b4153aec,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,42,0.7400000095367432,0.7270000576972961,3.1164234470343217,460806,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b4153aec,34c01d43,completed
2026-05-22_16-30-11__frustration_gnn__pubmed__seed-0__c5373b38,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,24,0.6700000166893005,0.6390000581741333,2.2656008769990876,460806,cuda,46f3954891a4714fd29028c43b70d24bddd37580,c5373b38,709fb02f,completed
2026-05-22_16-30-14__frustration_gnn__pubmed__seed-0__0dbf9ce9,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,40,0.6920000314712524,0.675000011920929,4.741711457027122,725000,cuda,46f3954891a4714fd29028c43b70d24bddd37580,0dbf9ce9,0ed187f9,completed
2026-05-22_16-30-19__frustration_gnn__pubmed__seed-0__11173341,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,28,0.6140000224113464,0.612000048160553,4.057731134991627,725000,cuda,46f3954891a4714fd29028c43b70d24bddd37580,11173341,5c96768c,completed
2026-05-22_16-30-23__frustration_gnn__pubmed__seed-0__a7b9d918,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,47,0.7000000476837158,0.7070000171661377,5.019723021017853,725000,cuda,46f3954891a4714fd29028c43b70d24bddd37580,a7b9d918,72e7220a,completed
2026-05-22_16-30-28__frustration_gnn__pubmed__seed-0__b0c94a61,research_2026_05_22_frustration_fast,frustration_gnn,pubmed,node_classification,accuracy,0,26,0.6460000276565552,0.6330000162124634,4.02767289505573,725000,cuda,46f3954891a4714fd29028c43b70d24bddd37580,b0c94a61,f7953777,completed
2026-05-22_16-32-26__nb_belief_gnn__toy-node__seed-0__5d4dd159,manual,nb_belief_gnn,toy-node,node_classification,accuracy,0,2,0.699999988079071,0.6000000238418579,0.7930793369887397,29763,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5d4dd159,37b9247a,completed
2026-05-22_16-32-43__nb_belief_gnn__cora__seed-0__231fb25c,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,49,0.6340000033378601,0.6500000357627869,2.8619443050120026,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,231fb25c,739aedab,completed
2026-05-22_16-32-46__nb_belief_gnn__cora__seed-0__851a0582,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,1,0.30800002813339233,0.3230000138282776,0.5280019390047528,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,851a0582,75d36d5c,completed
2026-05-22_16-32-47__nb_belief_gnn__cora__seed-0__5006bc59,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,49,0.6660000085830688,0.6810000538825989,1.8660612359526567,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,5006bc59,e0bc7c9d,completed
2026-05-22_16-32-49__nb_belief_gnn__cora__seed-0__3f6d812a,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,48,0.6360000371932983,0.6570000052452087,2.235929449030664,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,3f6d812a,6ebac41a,completed
2026-05-22_16-32-49__nb_belief_gnn__cora__seed-0__965d03e0,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,1,0.2680000066757202,0.27400001883506775,0.5298942999797873,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,965d03e0,90194e2f,completed
2026-05-22_16-32-52__nb_belief_gnn__cora__seed-0__d51c5c95,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,1,0.3020000159740448,0.289000004529953,0.6149554080329835,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,d51c5c95,f8aefb0e,completed
2026-05-22_16-32-53__nb_belief_gnn__cora__seed-0__59c7272b,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,47,0.6440000534057617,0.6570000052452087,2.096653743996285,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,59c7272b,5a865aaf,completed
2026-05-22_16-32-55__nb_belief_gnn__cora__seed-0__91ecfa51,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,1,0.3060000240802765,0.31700000166893005,0.6008939890307374,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,91ecfa51,fbb609c9,completed
2026-05-22_16-32-56__nb_belief_gnn__cora__seed-0__baaefd16,research_2026_05_22_nb_belief_fast,nb_belief_gnn,cora,node_classification,accuracy,0,45,0.5740000009536743,0.562000036239624,2.5237617989769205,121223,cuda,46f3954891a4714fd29028c43b70d24bddd37580,baaefd16,7f9fd3e5,completed
